"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"None",NA,NA,NA,"1750","S0007MP12","Madagascar","Amadese","Restoration","Restoration","3x3",1026,2073,"main","Nested_3x3_within_30x30_2","Permanent","2","2","5m×5m","Y0"
"None",NA,NA,NA,"1770","S0027MP3","Madagascar","Amadese","Restoration","Restoration","3x3",1027,2074,"main","Nested_3x3_within_30x30_2","Permanent","2","2","3m*3m","Y0"
"None",NA,NA,NA,"1763","S0020MP4","Madagascar","Amadese","Restoration","Restoration","3x3",1028,2075,"main","Nested_3x3_within_30x30_2","Permanent","2","2","2m×2m","Y0"
"None",NA,NA,NA,"1770","S0027MP4","Madagascar","Amadese","Restoration","Restoration","3x3",1029,2076,"main","Nested_3x3_within_30x30_2","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1770","S0027MP5","Madagascar","Amadese","Restoration","Restoration","3x3",1030,2077,"main","Nested_3x3_within_30x30_2","Permanent","1","0","3m*3m","Y0"
"None",NA,NA,NA,"1770","S0027MP6","Madagascar","Amadese","Restoration","Restoration","3x3",1031,2079,"main","Nested_3x3_within_30x30_2","Permanent","2","2","5m*5m","Y0"
"None",NA,NA,NA,"1771","S0028MP2","Madagascar","Amadese","Restoration","Restoration","3x3",1032,2080,"main","Nested_3x3_within_30x30_2","Permanent","2","2","5m*5m","Y0"
"None",NA,NA,NA,"1772","S0029MP4","Madagascar","Amadese","Restoration","Restoration","3x3",1033,2081,"main","Nested_3x3_within_30x30_2","Permanent","2","2","5m*5m","Y0"
"None",NA,NA,NA,"1761","S0018MP2","Madagascar","Amadese","Restoration","Restoration","3x3",1034,2083,"main","Nested_3x3_within_30x30_2","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1761","S0018MP16","Madagascar","Amadese","Restoration","Restoration","3x3",1035,2084,"main","Nested_3x3_within_30x30_2","Permanent","2","2","3m*3m","Y0"
"None","don_t_know",NA,"1 - 9.9cm","1761","S0018MP3","Madagascar","Amadese","Restoration","Restoration","3x3",1036,2086,"main","Nested_3x3_within_30x30_2","Permanent","2","2","2m*2m","Y0"
"None",NA,NA,NA,"1761","S0018MP3","Madagascar","Amadese","Restoration","Restoration","3x3",1037,2086,"main","Nested_3x3_within_30x30_2","Permanent","2","2","2m*2m","Y0"
"None",NA,NA,NA,"1761","S0018MP12","Madagascar","Amadese","Restoration","Restoration","3x3",1038,2087,"main","Nested_3x3_within_30x30_2","Permanent","1","2","2m*2m","Y0"
"None",NA,NA,NA,"1761","S0018MP13","Madagascar","Amadese","Restoration","Restoration","3x3",1039,2088,"main","Nested_3x3_within_30x30_2","Permanent","0","2","2m*2m","Y0"
"None",NA,NA,NA,"1761","S0018MP14","Madagascar","Amadese","Restoration","Restoration","3x3",1040,2090,"main","Nested_3x3_within_30x30_2","Permanent","2","2","3m*2m","Y0"
"None",NA,NA,NA,"1747","S0004MP2","Madagascar","Amadese","Restoration","Restoration","3x3",1041,2091,"main","Nested_3x3_within_30x30_2","Permanent","2","0","3m*3m","Y0"
"Psidium guajava","Present",3,"1 - 9.9cm","1747","S0004MP3","Madagascar","Amadese","Restoration","Restoration","3x3",1042,2093,"main","Nested_3x3_within_30x30_2","Permanent","2","0","3.5m*3m","Y0"
"Prunus persica","Present",1,"1 - 9.9cm","1777","S0034MP1","Madagascar","Amadese","Restoration","Restoration","3x3",1043,2098,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m*3m","Y0"
"Brachylaena perrieri","naturally_regenerating",2,"1 - 9.9cm","1777","S0034MP1","Madagascar","Amadese","Restoration","Restoration","3x3",1044,2098,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m*3m","Y0"
"Albizzia gummifera","naturally_regenerating",1,"1 - 9.9cm","1777","S0034MP1","Madagascar","Amadese","Restoration","Restoration","3x3",1045,2098,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m*3m","Y0"
"Albizzia gummifera","Present",2,"1 - 9.9cm","1773","S0030MP8","Madagascar","Amadese","Restoration","Restoration","3x3",1046,2100,"main","Nested_3x3_within_30x30_2","Permanent","1","2","3m*3m","Y0"
NA,"planted",1,"<10cm planted","1773","S0030MP8","Madagascar","Amadese","Restoration","Restoration","3x3",1047,2100,"main","Nested_3x3_within_30x30_2","Permanent","1","2","3m*3m","Y0"
"Persea americana","Present",1,"1 - 9.9cm","1761","S0018MP17","Madagascar","Amadese","Restoration","Restoration","3x3",1048,2105,"main","Nested_3x3_within_30x30_2","Permanent","2","2","5m*5m","Y0"
"Aspidosperma cruentum","Present",1,"1 - 9.9cm","1709","1709","Mexico","FONCET","Restoration","Restoration","3x3",1049,2112,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2X2","Y0"
"Cecropia obtusifolia","Present",1,"1 - 9.9cm","1697","1697","Mexico","FONCET","Restoration","Restoration","3x3",1050,2114,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2X2","Y0"
"Cestrum nocturnum","Present",1,"1 - 9.9cm","1705","0000","Mexico","FONCET","Restoration","Restoration","3x3",1051,2117,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2X2","Y0"
"Chamaedorea elegans","Present",1,"1 - 9.9cm","1705","0000","Mexico","FONCET","Restoration","Restoration","3x3",1052,2117,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2X2","Y0"
"Acacia collinsii","Present",1,"1 - 9.9cm","1654","REBITRI-OP-ALR-FONCET","Mexico","FONCET","Restoration","Restoration","3x3",1053,2120,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4X4","Y0"
"Guazuma ulmifolia","Present",3,"1 - 9.9cm","1654","1654","Mexico","FONCET","Restoration","Restoration","3x3",1054,2121,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4X4","Y0"
"Vernonia deppeana","Present",1,"1 - 9.9cm","1654","1654","Mexico","FONCET","Restoration","Restoration","3x3",1055,2121,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4X4","Y0"
"Vernonia deppeana","Present",1,"1 - 9.9cm","1654","1654","Mexico","FONCET","Restoration","Restoration","3x3",1056,2122,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4X4","Y0"
"Platyniscium dimorphandrum","Present",1,"1 - 9.9cm","1654","1654","Mexico","FONCET","Restoration","Restoration","3x3",1057,2124,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4X4","Y0"
"Arbol bejuco, no conocido","Present",1,"1 - 9.9cm","1654","1654","Mexico","FONCET","Restoration","Restoration","3x3",1058,2125,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4X4","Y0"
"Inga paterna","Present",2,"1 - 9.9cm","1711","1","Mexico","FONCET","Restoration","Restoration","3x3",1059,2134,"main","Nested_3x3_within_30x30_2","Permanent","1","2","2 m por 2 m","Y0"
"Palo de agua","Present",1,"1 - 9.9cm","1711","1","Mexico","FONCET","Restoration","Restoration","3x3",1060,2134,"main","Nested_3x3_within_30x30_2","Permanent","1","2","2 m por 2 m","Y0"
"Lonchocarpus yoroensis","Present",2,"1 - 9.9cm","1694","Geográfica","Mexico","FONCET","Restoration","Restoration","3x3",1061,2135,"main","Nested_3x3_within_30x30_2","Permanent","1","2","Los árboles se plantaron con una separación de 4 m por 4 m","Y0"
"Myrciaria floribunda","Present",1,"1 - 9.9cm","1679","1679","Mexico","FONCET","Restoration","Restoration","3x3",1062,2138,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Los árboles se plantaron con una separación de 4 m por 4 m","Y0"
"Lauros nobiilis","Present",1,"1 - 9.9cm","1679","1679","Mexico","FONCET","Restoration","Restoration","3x3",1063,2138,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Los árboles se plantaron con una separación de 4 m por 4 m","Y0"
"Aspidosperma megalocarpon","Present",1,"1 - 9.9cm","1709","1709","Mexico","FONCET","Restoration","Restoration","3x3",1064,2141,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2x2","Y0"
"Croton urucurana","Present",1,"1 - 9.9cm","1704","1704","Mexico","FONCET","Restoration","Restoration","3x3",1065,2143,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2x2","Y0"
"Citrus x sinensis","Present",1,"1 - 9.9cm","1700","1700","Mexico","FONCET","Restoration","Restoration","3x3",1066,2145,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2x2","Y0"
"Aspidosperma megalocarpon","Present",2,"1 - 9.9cm","1700","1700","Mexico","FONCET","Restoration","Restoration","3x3",1067,2145,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2x2","Y0"
"Chamaedorea tepejilote liebm","Present",2,"1 - 9.9cm","1700","1700","Mexico","FONCET","Restoration","Restoration","3x3",1068,2145,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2x2","Y0"
"Persea americana","Present",2,"1 - 9.9cm","1700","1700","Mexico","FONCET","Restoration","Restoration","3x3",1069,2145,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2x2","Y0"
"Tabebuia donnnell-smithii","Present",1,"1 - 9.9cm","337","337-1","Mexico","FONCET","Restoration","Restoration","3x3",1070,2146,"main","Nested_3x3_within_30x30_2","Permanent","0","0","9m x 9m","Y0"
"Tabebuia rosea","Present",1,"1 - 9.9cm","337","337","Mexico","FONCET","Restoration","Restoration","3x3",1071,2147,"main","Nested_3x3_within_30x30_2","Permanent","0","0","9m x 9m","Y0"
"Acacia Cornifera","Present",1,"1 - 9.9cm","813","813.2","Mexico","AMBIO","Restoration","Restoration","3x3",1072,2151,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 m por 4 m","Y0"
"Casiría Corymbosa","Present",1,"1 - 9.9cm","813","813.2","Mexico","AMBIO","Restoration","Restoration","3x3",1073,2151,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 m por 4 m","Y0"
"Cordia Olliodora (Ruiz & Pav ) Oken","Present",2,"1 - 9.9cm","817","817. 1","Mexico","AMBIO","Restoration","Restoration","3x3",1074,2152,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 m por 4 m","Y0"
"Andira Sp","Present",1,"1 - 9.9cm","817","817. 1","Mexico","AMBIO","Restoration","Restoration","3x3",1075,2152,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 m por 4 m","Y0"
"Cordia Olliodora (Ruiz & Pav ) Oken","Present",1,"1 - 9.9cm","824","824","Mexico","AMBIO","Restoration","Restoration","3x3",1076,2153,"main","Nested_3x3_within_30x30_2","Permanent","0","2","4m por 4m","Y0"
"Casería Corymbosa","Present",1,"1 - 9.9cm","813","813.4","Mexico","AMBIO","Restoration","Restoration","3x3",1077,2154,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 m por 4 m.","Y0"
"Cedrela Odorata","Present",1,"1 - 9.9cm","822","822","Mexico","AMBIO","Restoration","Restoration","3x3",1078,2155,"main","Nested_3x3_within_30x30_2","Permanent","1","1","4m por 4m","Y0"
"Psidium Sp","Present",2,"1 - 9.9cm","813","813. 3","Mexico","AMBIO","Restoration","Restoration","3x3",1079,2156,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Casería Corymbosa","Present",1,"1 - 9.9cm","813","813. 3","Mexico","AMBIO","Restoration","Restoration","3x3",1080,2156,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Psidium Sp","Present",2,"1 - 9.9cm","813","813.3","Mexico","AMBIO","Restoration","Restoration","3x3",1081,2157,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 m por 4 m","Y0"
"Casería Corymbosa","Present",2,"1 - 9.9cm","813","813.3","Mexico","AMBIO","Restoration","Restoration","3x3",1082,2157,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 m por 4 m","Y0"
"Casería Corymbosa","Present",1,"1 - 9.9cm","813","813.5","Mexico","AMBIO","Restoration","Restoration","3x3",1083,2158,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Lombricera","Present",2,"1 - 9.9cm","809","809","Mexico","AMBIO","Restoration","Restoration","3x3",1084,2159,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 M x 4 M","Y0"
"Cedrela odorata",NA,1,NA,"821","821.3","Mexico","AMBIO","Restoration","Restoration","3x3",1085,2163,"main","Nested_3x3_within_30x30_2","Permanent","0","2","4M x 4M","Y0"
"Cedrela odorata","planted",NA,"<10cm planted","823","823","Mexico","AMBIO","Restoration","Restoration","3x3",1086,2165,"main","Nested_3x3_within_30x30_2","Permanent","0","2","4M X 4M","Y0"
"Acacia cornigera","Present",1,"1 - 9.9cm","818","818.2","Mexico","AMBIO","Restoration","Restoration","3x3",1087,2170,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Quercus","Present",1,"1 - 9.9cm","747","747","Mexico","AMBIO","Restoration","Restoration","3x3",1088,2171,"main","Nested_3x3_within_30x30_2","Permanent","0","2","4m x 4m","Y0"
"Citrus sinensis","Present",1,"1 - 9.9cm","832","832.1","Mexico","AMBIO","Restoration","Restoration","3x3",1089,2172,"main","Nested_3x3_within_30x30_2","Permanent","2","2","4×4 m","Y0"
"Acacia cornigera","Present",1,"1 - 9.9cm","815.2","815","Mexico","AMBIO","Restoration","Restoration","3x3",1090,2187,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 x 4","Y0"
"Nectandra membranacea (sw). Griseb","Present",1,"1 - 9.9cm","810","810","Mexico","AMBIO","Restoration","Restoration","3x3",1091,2189,"main","Nested_3x3_within_30x30_2","Permanent","0","1","4 x 4","Y0"
"Diphysa americana","Present",1,"1 - 9.9cm","820","820","Mexico","AMBIO","Restoration","Restoration","3x3",1092,2190,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 x 4","Y0"
"Gliricidia sepium (jacq.) Steud","Present",1,"1 - 9.9cm","825","825","Mexico","AMBIO","Restoration","Restoration","3x3",1093,2192,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4m","Y0"
"Cedrela odorata","Present",1,"1 - 9.9cm","814","814.1","Mexico","AMBIO","Restoration","Restoration","3x3",1094,2193,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4m","Y0"
"Coccoloba sp","Present",1,"1 - 9.9cm","814","814.2","Mexico","AMBIO","Restoration","Restoration","3x3",1095,2194,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4m","Y0"
"Cedrela odorata","naturally_regenerating",1,"1 - 9.9cm","821","821.2","Mexico","AMBIO","Restoration","Restoration","3x3",1096,2196,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4×4 m","Y0"
"Avicenna Marina","Present",18,"1 - 9.9cm","2231","R1","UAE","Emirate Nature - WWF","Restoration","Restoration","3x3",1097,2211,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Zig zag 100 cm apart and200 cm from the existing mangroves","Y0"
"Avicenna Marina","Present",4,"1 - 9.9cm","2231","R2","UAE","Emirate Nature - WWF","Restoration","Restoration","3x3",1098,2212,"main","Nested_3x3_within_30x30_2","Permanent","0","0","Zig zag 100 cm apart and200 cm from the existing mangroves","Y0"
"Coralillo","naturally_regenerating",1,"1 - 9.9cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","3x3",1099,2213,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Cacao","planted",4,"<10cm planted","1482","1482","Mexico","CUCOS","Restoration","Restoration","3x3",1100,2213,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Cafe","Present",4,"1 - 9.9cm","1483","1483","Mexico","CUCOS","Restoration","Restoration","3x3",1101,2214,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Macuil","naturally_regenerating",2,"1 - 9.9cm","1483","1483","Mexico","CUCOS","Restoration","Restoration","3x3",1102,2214,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Cacao","Present",10,"1 - 9.9cm","1481","1481","Mexico","CUCOS","Restoration","Restoration","3x3",1103,2215,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 x3","Y0"
"Macuil","naturally_regenerating",4,"1 - 9.9cm","1481","1481","Mexico","CUCOS","Restoration","Restoration","3x3",1104,2215,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4 x3","Y0"
"Palo tejon","naturally_regenerating",1,"1 - 9.9cm","1603","1603","Mexico","CUCOS","Restoration","Restoration","3x3",1105,2216,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5x5","Y0"
"Nanche","planted",1,"<10cm planted","1456","1456","Mexico","CUCOS","Restoration","Restoration","3x3",1106,2217,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5x5","Y0"
"Cacao","planted",2,"<10cm planted","1635","1635","Mexico","CUCOS","Restoration","Restoration","3x3",1107,2218,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5x5","Y0"
"Huanche","naturally_regenerating",1,"1 - 9.9cm","806","805","Mexico","CUCOS","Restoration","Restoration","3x3",1108,2219,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5x3","Y0"
"Sanhualico","naturally_regenerating",1,"1 - 9.9cm","804","804","Mexico","CUCOS","Restoration","Restoration","3x3",1109,2220,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3x5","Y0"
"Cafe","Present",NA,"1 - 9.9cm","807","804","Mexico","CUCOS","Restoration","Restoration","3x3",1110,2221,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3x5","Y0"
"Cacao","naturally_regenerating",1,"1 - 9.9cm","805","805","Mexico","CUCOS","Restoration","Restoration","3x3",1111,2222,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5x5","Y0"
"Cafe","planted",2,"<10cm planted","805","805","Mexico","CUCOS","Restoration","Restoration","3x3",1112,2222,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5x5","Y0"
"Chichicasle","naturally_regenerating",1,"1 - 9.9cm","805","805","Mexico","CUCOS","Restoration","Restoration","3x3",1113,2222,"main","Nested_3x3_within_30x30_2","Permanent","0","0","5x5","Y0"
"Guanabana","planted",2,"<10cm planted","1595","1595","Mexico","CUCOS","Restoration","Restoration","3x3",1114,2223,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","naturally_regenerating",1,"1 - 9.9cm","1595","1595","Mexico","CUCOS","Restoration","Restoration","3x3",1115,2223,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Guanaba","planted",2,"<10cm planted","1594","1594","Mexico","CUCOS","Restoration","Restoration","3x3",1116,2224,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Caca lol","planted",2,"<10cm planted","1604","1604","Mexico","CUCOS","Restoration","Restoration","3x3",1117,2225,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Coffea","planted",2,"<10cm planted","1591","1591","Mexico","CUCOS","Restoration","Restoration","3x3",1118,2226,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Huarumbo","naturally_regenerating",2,"1 - 9.9cm","1605","1605","Mexico","CUCOS","Restoration","Restoration","3x3",1119,2227,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Citrus  sinensis","don_t_know",1,"1 - 9.9cm","1580","1580","Mexico","CUCOS","Restoration","Restoration","3x3",1120,2228,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","naturally_regenerating",1,"1 - 9.9cm","1454","1454","Mexico","CUCOS","Restoration","Restoration","3x3",1121,2229,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Theobroma","planted",2,"<10cm planted","1454","1454","Mexico","CUCOS","Restoration","Restoration","3x3",1122,2229,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Coffea","Present",2,"1 - 9.9cm","1452","1452","Mexico","CUCOS","Restoration","Restoration","3x3",1123,2230,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Teobroma","planted",2,"<10cm planted","1452","1452","Mexico","CUCOS","Restoration","Restoration","3x3",1124,2230,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","naturally_regenerating",1,"1 - 9.9cm","1490","1490","Mexico","CUCOS","Restoration","Restoration","3x3",1125,2231,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","naturally_regenerating",1,"1 - 9.9cm","1453","1453","Mexico","CUCOS","Restoration","Restoration","3x3",1126,2232,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y2.5"
"Coffea","planted",1,"1 - 9.9cm","1453","1453","Mexico","CUCOS","Restoration","Restoration","3x3",1127,2232,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y2.5"
"Mameyito","naturally_regenerating",2,"1 - 9.9cm","1259","1259","Mexico","CUCOS","Restoration","Restoration","3x3",1128,2233,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"Theobroma","naturally_regenerating",3,"1 - 9.9cm","1612","1612","Mexico","CUCOS","Restoration","Restoration","3x3",1129,2234,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"TTheobroma","planted",1,"<10cm planted","1455","1455","Mexico","CUCOS","Restoration","Restoration","3x3",1130,2235,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x4","Y0"
"White pine","planted",1,"<10cm planted","2007","CI23-1","USA","Green Forests Work","Restoration","Restoration","3x3",1131,2236,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2.5x2.5 spacing","Y0"
"Black cherry","planted",1,"<10cm planted","2007","CI23-1","USA","Green Forests Work","Restoration","Restoration","3x3",1132,2236,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2.5x2.5 spacing","Y0"
"Sycamore","naturally_regenerating",27,"1 - 9.9cm","2007","CI23-1","USA","Green Forests Work","Restoration","Restoration","3x3",1133,2236,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2.5x2.5 spacing","Y0"
"Quercus rubrs","planted",1,"<10cm planted","2007","CI23-2","USA","Green Forests Work","Restoration","Restoration","3x3",1134,2237,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2.5x2.5 m spacing.","Y0"
"Cornus ammomum","planted",1,"<10cm planted","2007","CI23-2","USA","Green Forests Work","Restoration","Restoration","3x3",1135,2237,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2.5x2.5 m spacing.","Y0"
"Platanus occidentalis",NA,3,NA,"2007","CI23-2","USA","Green Forests Work","Restoration","Restoration","3x3",1136,2237,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2.5x2.5 m spacing.","Y0"
"Platanus occidentalis","planted",1,"<10cm planted","2007","CI23-4","USA","Green Forests Work","Restoration","Restoration","3x3",1137,2240,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Acer rubrum","planted",1,"<10cm planted","2007","CI23-5","USA","Green Forests Work","Restoration","Restoration","3x3",1138,2241,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Platanus occidentalis","naturally_regenerating",1,"1 - 9.9cm","2007","CI23-5","USA","Green Forests Work","Restoration","Restoration","3x3",1139,2241,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Rhys typhina","naturally_regenerating",1,"1 - 9.9cm","2007","CI23-5","USA","Green Forests Work","Restoration","Restoration","3x3",1140,2241,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Platanus occidentalis","planted",1,"<10cm planted","2007","CI23-6","USA","Green Forests Work","Restoration","Restoration","3x3",1141,2242,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Pinus virginiana","planted",1,"<10cm planted","2007","CI23-6","USA","Green Forests Work","Restoration","Restoration","3x3",1142,2242,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Platanus occidentalis","naturally_regenerating",1,"1 - 9.9cm","2007","CI23-6","USA","Green Forests Work","Restoration","Restoration","3x3",1143,2242,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Rhys copalina","naturally_regenerating",3,"1 - 9.9cm","2007","CI23-6","USA","Green Forests Work","Restoration","Restoration","3x3",1144,2242,"main","Nested_3x3_within_30x30_2","Permanent","0","0","3m by 3m","Y0"
"Prunus serotina","planted",2,"<10cm planted","2007","CI23_P22","USA","Green Forests Work","Restoration","Restoration","3x3",1145,2258,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2 m x 2m","Y0"
"Platanus occidentalis","naturally_regenerating",6,"1 - 9.9cm","2007","CI23_P22","USA","Green Forests Work","Restoration","Restoration","3x3",1146,2258,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2 m x 2m","Y0"
"Liriodendron tulipifera","planted",1,"<10cm planted","2007","CI23_P22","USA","Green Forests Work","Restoration","Restoration","3x3",1147,2258,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2 m x 2m","Y0"
NA,"naturally_regenerating",NA,"1 - 9.9cm","2007","CI23_P22","USA","Green Forests Work","Restoration","Restoration","3x3",1148,2258,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2 m x 2m","Y0"
"Quercus alb","planted",1,"<10cm planted","2007","CI23_P23","USA","Green Forests Work","Restoration","Restoration","3x3",1149,2259,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Pinus strobus","planted",1,"<10cm planted","2007","CI23_P24","USA","Green Forests Work","Restoration","Restoration","3x3",1150,2260,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2 m","Y0"
"Corylus americana","planted",2,"<10cm planted","2007","CI23_P25","USA","Green Forests Work","Restoration","Restoration","3x3",1151,2261,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Platanus occidentalis","naturally_regenerating",5,"1 - 9.9cm","2007","CI23_P25","USA","Green Forests Work","Restoration","Restoration","3x3",1152,2261,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Platanus occidentalis","naturally_regenerating",1,"1 - 9.9cm","2007","CL23_P26","USA","Green Forests Work","Restoration","Restoration","3x3",1153,2262,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Corylus americana","planted",1,"<10cm planted","2007","CL23_P26","USA","Green Forests Work","Restoration","Restoration","3x3",1154,2262,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Platanus occidentalis","naturally_regenerating",3,"1 - 9.9cm","2007","CI23_P27","USA","Green Forests Work","Restoration","Restoration","3x3",1155,2263,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Corylus americanus","planted",1,"<10cm planted","2007","CI23_P27","USA","Green Forests Work","Restoration","Restoration","3x3",1156,2263,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Quercus alba","planted",1,"<10cm planted","2007","CI23_P27","USA","Green Forests Work","Restoration","Restoration","3x3",1157,2263,"main","Nested_3x3_within_30x30_2","Permanent","0","0","2m by 2m","Y0"
"Cacao","planted",2,"<10cm planted","1419","1419","Mexico","CUCOS","Restoration","Restoration","3x3",1158,2264,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x5","Y0"
"Huarumbo","naturally_regenerating",4,"1 - 9.9cm","1598","1598","Mexico","CUCOS","Restoration","Restoration","3x3",1159,2266,"main","Nested_3x3_within_30x30_2","Permanent","0","0","4x5","Y0"
