"main_data.PlantingPattern","Tree_type","Species","size_class","Tree_per_sq_30m","main_data.Enter_a_date","main_data.Country","main_data.Site_ID","main_data.Timeframe","main_data.Plot_ID","main_data.Plot_Type","main_data.Plot_Permanence","main_data.Resampling1","main_data.Resampling2","main_data.X_id","est_pl_dens"
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Malawi","P35",NA,"180
","Restoration",NA,NA,NA,241264863,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","P35",NA,"180
","Restoration",NA,NA,NA,241264863,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"P19","Restoration",NA,NA,NA,240078466,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P19","Restoration",NA,NA,NA,240078466,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Bauhinia","1-9.9cm",300,"2023-05-15","Malawi","180","Y0","P8","Control",NA,NA,0,238948295,0
NA,"naturally_regenerating","Kaumbwe","1-9.9cm",100,"2023-05-15","Malawi","180","Y0","P8","Control",NA,NA,0,238948295,0
NA,"naturally_regenerating","mlama","1-9.9cm",100,"2023-05-15","Malawi","180","Y0","P8","Control",NA,NA,0,238948295,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"P8","Control",NA,NA,NA,238948295,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P8","Control",NA,NA,NA,238948295,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","295",NA,"295-14","Restoration",NA,NA,NA,229325946,0
NA,"planted",NA,"1-9.9cm",0,NA,"Mexico","295",NA,"295-14","Restoration",NA,NA,NA,229325946,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","295",NA,"295-23","Restoration",NA,NA,NA,229327028,0
NA,"planted",NA,"1-9.9cm",0,NA,"Mexico","295",NA,"295-23","Restoration",NA,NA,NA,229327028,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"M40","Restoration",NA,NA,NA,240773494,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M40","Restoration",NA,NA,NA,240773494,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Chiombo",">10cm",0.333333333333333,"2023-05-19","Malawi","180","Y0","P20","Control",NA,NA,2,240078614,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Bauhinia","1-9.9cm",50,"2023-05-23","Malawi","180","Y0","M 29","Control",NA,NA,1,240772912,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","295",NA,"295-21","Restoration",NA,NA,NA,229326839,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Bauhinia","1-9.9cm",300,"2023-05-14","Malawi","180","Y0","P5","Control",NA,NA,0,238937366,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"P5","Control",NA,NA,NA,238937366,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P5","Control",NA,NA,NA,238937366,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","295",NA,"295-15","Restoration",NA,NA,NA,229326124,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Chiombo",">10cm",0.333333333333333,"2023-05-15","Malawi","180","Y0","P7","Control",NA,NA,2,238937474,0
NA,"naturally_regenerating","Fidherbia albida",">10cm",0.333333333333333,"2023-05-15","Malawi","180","Y0","P7","Control",NA,NA,2,238937474,0
NA,"naturally_regenerating","Mphangala",">10cm",0.333333333333333,"2023-05-15","Malawi","180","Y0","P7","Control",NA,NA,2,238937474,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P7","Control",NA,NA,NA,238937474,0
NA,"planted",NA,"1-9.9cm",0,NA,"Malawi","180",NA,"P7","Control",NA,NA,NA,238937474,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,"Madagascar","S0087",NA,"S0087CP01","Control",NA,NA,NA,232556854,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M32","Restoration",NA,NA,NA,240773127,0
NA,"planted",NA,"1-9.9cm",0,NA,"Malawi","180",NA,"M32","Restoration",NA,NA,NA,240773127,0
NA,"planted",NA,"1-9.9cm",0,NA,"Mexico","295",NA,"295-16","Restoration",NA,NA,NA,229326523,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"M26","Control",NA,NA,NA,240804419,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M26","Control",NA,NA,NA,240804419,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","295",NA,"295-17","Restoration",NA,NA,NA,229326643,0
NA,"planted",NA,"1-9.9cm",0,NA,"Mexico","295",NA,"295-17","Restoration",NA,NA,NA,229326643,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Bauhinia","1-9.9cm",50,"2023-05-24","Malawi","180","Y0","P33
","Control",NA,NA,1,240773750,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"P33
","Control",NA,NA,NA,240773750,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P33
","Control",NA,NA,NA,240773750,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Mexico","349",NA,"349-3","Restoration",NA,NA,NA,229426542,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present","Aglaia rimosa","<1cm",900,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Acacia mangium",">10cm",2,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Alangium javanicum",">10cm",6,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Alstonia scholaris (L.)",">10cm",2,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Artocarpus anisophyllus Miq",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Artocarpus blancoi  (Elmer) Merr.",">10cm",2,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Artocarpus heterophyllous",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Bauhinia variegata L.",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Buchanania arborescens (Blume)",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Buchanania nitida",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Litsea glutinosa",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Sandoricum vidalii Merr.",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Tristaniopsis decorticata (Merr.)",">10cm",1,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Buchanania arborescens (Blume)","1-9.9cm",100,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Garcinia forbesii","1-9.9cm",100,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Guioa pleuropteris","1-9.9cm",100,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Litsea glutinosa","1-9.9cm",200,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Syzygium costulatum","1-9.9cm",100,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"Present","Terminalia microcarpa","1-9.9cm",200,"2022-07-21","Philippines","211","Y0","Control 02","Control",NA,NA,0,221701339,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"M14","Restoration",NA,NA,NA,240077499,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M14","Restoration",NA,NA,NA,240077499,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Bauhinia","1-9.9cm",300,"2023-05-19","Malawi","180","Y0","P21","Control",NA,NA,0,240079027,0
NA,"naturally_regenerating","Msolo","1-9.9cm",100,"2023-05-19","Malawi","180","Y0","P21","Control",NA,NA,0,240079027,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"P21","Control",NA,NA,NA,240079027,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P21","Control",NA,NA,NA,240079027,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,"Philippines","211",NA,"Plot No. 002","Restoration",NA,NA,NA,226156574,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Philippines","211",NA,"Plot No. 002","Restoration",NA,NA,NA,226156574,0
NA,"planted",NA,"1-9.9cm",0,NA,"Philippines","211",NA,"Plot No. 002","Restoration",NA,NA,NA,226156574,0
NA,"naturally_regenerating",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"M23","Restoration",NA,NA,NA,240255193,0
NA,"planted",NA,"1-9.9cm",0,NA,"Malawi","180",NA,"M23","Restoration",NA,NA,NA,240255193,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"M41","Restoration",NA,NA,NA,240804875,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"M23","Restoration",NA,NA,NA,240255193,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"naturally_regenerating","Bauhinia","1-9.9cm",50,"2023-05-19","Malawi","180","Y0","P13","Control",NA,NA,1,239531269,0
NA,"planted",NA,">10cm",0,NA,"Malawi","180",NA,"P2","Restoration",NA,NA,NA,238947483,0
NA,"planted",NA,"<1cm",0,NA,"Malawi","180",NA,"P2","Restoration",NA,NA,NA,238947483,0
NA,"Present",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"Present",NA,"1-9.9cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,"Chantilly-51-8",NA,"7","Restoration",NA,NA,NA,190956437,0
NA,"planted",NA,">10cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,"planted",NA,"<1cm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
