"Plot_ID","Site_ID","SiteType","Plot_Type","Country","Organization_Name","Plot_Permanence","Monitoring_Plot_Size","Strata_Number","Timeframe","Date","Resample_Main_Plot","Resample_3x3_Subplot","OtherTime","Start_Time","End_Time","SiteSize","ControlSize","TreesPresent","PlantingPattern","Coordinate_System_Used","NE_Photo","SE_Photo","SW_Photo","NW_Photo","Photos","NE_Photo_Small_Site","SE_Photo_SmallSites","SW_Photo_SmallSites","NW_Photo_SmallSites","main_index","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_submitted_by","Photo_of_AB_Sightline2","Photo_of_AC_Sightline2","Photo_of_AD_Sightline2","Description_of_subpl_ithin_30m_x_30m_plot2","Additional_Photos_Optional3","rootUuid","deprecatedID","Notes17","TinyTrees","Photo_of_AB_Sightline1","Photo_of_AC_Sightline1","Photo_of_AD_Sightline1","Notes21","Notes5","Notes11","Description_of_subpl_ithin_30m_x_30m_plot1","LittleTreesPresent","Notes14","Photos4","Additional_Photos_Optional1","File"
"S0052MP25","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-01,"2","2",NA,"12:20:00.000+03:00","12:48:00.000+03:00","Yes",NA,"No","2m* 2m","WGS 84","1688203032313.jpg","1688203231205.jpg","1688203374923.jpg","1688285581008.jpg",NA,NA,NA,NA,NA,1360,253925168,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:98535c39-018d-4b27-984e-90d1224ba76f","axhiGJQ8JzwkTYcgDTroJu","98535c39-018d-4b27-984e-90d1224ba76f","submitted_via_web",2023-07-19 06:07:32,"ihillman",NA,NA,NA,NA,NA,"481f431e-6621-4c4d-a531-f287e4e7e9cf","uuid:481f431e-6621-4c4d-a531-f287e4e7e9cf",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,"1688204702713.jpg",NA,NA
"S0052MP149","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Agroforestry","Y0",2023-07-11,"2","2",NA,"10:03:00.000+03:00","10:43:00.000+03:00","Yes",NA,"No","4m*4m","WGS84","1689059143185.jpg","1689059635595.jpg","1689059975325.jpg","1689060178256.jpg",NA,NA,NA,NA,NA,1362,253925303,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:cb757c49-b52d-43d0-8804-dd346b71d7ec","axhiGJQ8JzwkTYcgDTroJu","cb757c49-b52d-43d0-8804-dd346b71d7ec","submitted_via_web",2023-07-19 06:08:29,"ihillman",NA,NA,NA,NA,NA,"666f18dc-1c78-4d99-ab9a-d736b59a72ea","uuid:666f18dc-1c78-4d99-ab9a-d736b59a72ea",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1cm et 99cm","1689060729251.jpg",NA,NA
"S0052MP154","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Sylvopastory","Y0",2023-07-11,"2","2",NA,"11:02:00.000+03:00","11:37:00.000+03:00","Yes",NA,"No","0,5m*05m","WGS84","1689062636811.jpg","1689063299193.jpg","1689064132104.jpg",NA,NA,NA,NA,NA,NA,1363,253925430,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:a63949d6-4603-40bf-80cd-db6e0405f130","axhiGJQ8JzwkTYcgDTroJu","a63949d6-4603-40bf-80cd-db6e0405f130","submitted_via_web",2023-07-19 06:09:29,"ihillman",NA,NA,NA,NA,NA,"eee99b5f-46cb-4f87-b36a-ff576f754c79","uuid:eee99b5f-46cb-4f87-b36a-ff576f754c79",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1cm et 9,9cm",NA,NA,NA
"S0052MP16","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"07:03:00.000+03:00","07:41:00.000+03:00","Yes",NA,"No","1,5m*1,5m","WGS84","1689148971213.jpg","1689151330558.jpg","1689151399554.jpg","1689151605340.jpg",NA,NA,NA,NA,NA,1367,253925591,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:364c5d1e-1217-41ba-add5-856ca215da54","axhiGJQ8JzwkTYcgDTroJu","364c5d1e-1217-41ba-add5-856ca215da54","submitted_via_web",2023-07-19 06:10:31,"ihillman",NA,NA,NA,NA,NA,"88dba49b-73d4-4468-a2cf-3c3f9a28acc9","uuid:88dba49b-73d4-4468-a2cf-3c3f9a28acc9",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1cm et 9,9cm",NA,NA,NA
"S0052MP81","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"12:52:00.000+03:00","13:33:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1689155661358.jpg","1689156527950.jpg","1689156396413.jpg","1689156321753.jpg",NA,NA,NA,NA,NA,1374,253926328,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:00111ce1-a22f-4027-814f-e35ffe0bb3b0","axhiGJQ8JzwkTYcgDTroJu","00111ce1-a22f-4027-814f-e35ffe0bb3b0","submitted_via_web",2023-07-19 06:15:56,"ihillman",NA,NA,NA,NA,NA,"66098910-e189-452d-98e5-eac06c530e37","uuid:66098910-e189-452d-98e5-eac06c530e37",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1cm à 9,9cm","1689156851020.jpg",NA,NA
"S0052MP92","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtones","Y0",2023-07-04,"2","2",NA,"12:10:00.000+03:00","12:51:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688461985267.jpg","1688462262547.jpg","1688462585403.jpg","1688462843108.jpg",NA,NA,NA,NA,NA,1375,253926376,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:5412bbf6-1c4e-4612-b52d-08765219f420","axhiGJQ8JzwkTYcgDTroJu","5412bbf6-1c4e-4612-b52d-08765219f420","submitted_via_web",2023-07-19 06:16:24,"ihillman",NA,NA,NA,NA,NA,"80d28795-9a65-4aa9-9e94-1f84fcedb518","uuid:80d28795-9a65-4aa9-9e94-1f84fcedb518",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","No tree DHP 1 à 9,9 cm",NA,NA,NA
"S0052MP83","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"13:45:00.000+03:00","14:20:00.000+03:00","Yes",NA,"No","1,5m*1,5m","WGS85","1689158845715.jpg","1689158973459.jpg","1689159131522.jpg","1689159257102.jpg",NA,NA,NA,NA,NA,1376,253926446,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:d91b5dc6-fe0a-4d4b-8a81-1c2a0db8e3d0","axhiGJQ8JzwkTYcgDTroJu","d91b5dc6-fe0a-4d4b-8a81-1c2a0db8e3d0","submitted_via_web",2023-07-19 06:16:42,"ihillman",NA,NA,NA,NA,NA,"72d55dc0-bbf7-4136-9527-198821588da4","uuid:72d55dc0-bbf7-4136-9527-198821588da4",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1cm et 9,9cm",NA,NA,NA
"S0052MP84","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"14:03:00.000+03:00","14:32:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1689159959298.jpg","1689160087257.jpg","1689160227112.jpg","1689160370936.jpg",NA,NA,NA,NA,NA,1377,253926479,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:02fbd245-60dd-4688-81d0-8294e824502d","axhiGJQ8JzwkTYcgDTroJu","02fbd245-60dd-4688-81d0-8294e824502d","submitted_via_web",2023-07-19 06:17:00,"ihillman",NA,NA,NA,NA,NA,"12bed734-5463-4c3b-aea1-e7721a763732","uuid:12bed734-5463-4c3b-aea1-e7721a763732",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Sol un peu dur",NA,NA,NA
"S0054MP102","1797","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-06,"2","2",NA,"08:01:00.000+03:00","08:55:00.000+03:00","Yes",NA,"No","2m sur 2m","WGS84","1688619947917.jpg","1688620195366.jpg","1688620353325.jpg","1688620576770.jpg",NA,NA,NA,NA,NA,1378,253926529,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:35ea918a-3ba4-4ffc-b473-4803d1826253","axhiGJQ8JzwkTYcgDTroJu","35ea918a-3ba4-4ffc-b473-4803d1826253","submitted_via_web",2023-07-19 06:17:23,"ihillman",NA,NA,NA,NA,NA,"ea24fdbf-609e-440b-8475-fad42bf54c04","uuid:ea24fdbf-609e-440b-8475-fad42bf54c04",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Pas des arbre ayant DPH sup ou egale 1 á 9,9cm",NA,NA,NA
"S0052MP87","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"14:25:00.000+03:00","14:48:00.000+03:00","Yes",NA,"No","1,5m*1,5m","WGS84","1689160952107.jpg","1689161091598.jpg","1689161224394.jpg","1689161378472.jpg",NA,NA,NA,NA,NA,1379,253926655,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:335b0882-7a8a-4344-894d-6ecc340ab80d","axhiGJQ8JzwkTYcgDTroJu","335b0882-7a8a-4344-894d-6ecc340ab80d","submitted_via_web",2023-07-19 06:18:16,"ihillman",NA,NA,NA,NA,NA,"c07fd5a2-86fc-4e12-9f91-d147eee9d9e5","uuid:c07fd5a2-86fc-4e12-9f91-d147eee9d9e5",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1cm et 9,9cm",NA,NA,NA
"S0052MP88","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"14:44:00.000+03:00","15:18:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1689162343178.jpg","1689162579990.jpg","1689162722726.jpg","1689162858160.jpg",NA,NA,NA,NA,NA,1380,253926771,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:ea38ef15-e54c-43e5-b53d-06ac1b34084c","axhiGJQ8JzwkTYcgDTroJu","ea38ef15-e54c-43e5-b53d-06ac1b34084c","submitted_via_web",2023-07-19 06:19:22,"ihillman",NA,NA,NA,NA,NA,"772f88f9-2b6b-49ee-8dfc-d1f4e3d13e8d","uuid:772f88f9-2b6b-49ee-8dfc-d1f4e3d13e8d",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Placette traversée par de crue, il n'y a pas des arbres de diamètre entre 1 9,9cm","1689162968939.jpg",NA,NA
"S0052MP93","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtones","Y0",2023-07-04,"2","2",NA,"13:16:00.000+03:00","13:44:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688465902484.jpg","1688466233493.jpg","1688466418073.jpg","1688466715349.jpg",NA,NA,NA,NA,NA,1381,253926858,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:43a92ecb-da18-4b89-9a26-8641ef63c203","axhiGJQ8JzwkTYcgDTroJu","43a92ecb-da18-4b89-9a26-8641ef63c203","submitted_via_web",2023-07-19 06:20:13,"ihillman",NA,NA,NA,NA,NA,"2fd4d7f2-1452-40f3-9734-0e81624aae7d","uuid:2fd4d7f2-1452-40f3-9734-0e81624aae7d",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","No tree DHP 1 a 9,9 cm",NA,NA,NA
"S0052MP86","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"15:22:00.000+03:00","15:50:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1689164732095.jpg","1689165090254.jpg","1689165230567.jpg","1689165370357.jpg",NA,NA,NA,NA,NA,1387,253927206,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:04d3d7fb-2967-4cfa-8978-fc7de10d85c6","axhiGJQ8JzwkTYcgDTroJu","04d3d7fb-2967-4cfa-8978-fc7de10d85c6","submitted_via_web",2023-07-19 06:23:11,"ihillman",NA,NA,NA,NA,NA,"d91c354f-1242-4e9a-ba5f-69070e7a7b93","uuid:d91c354f-1242-4e9a-ba5f-69070e7a7b93",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Placette traversée par des crues saisonnières",NA,NA,NA
"S0052MP82","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"15:53:00.000+03:00","16:21:00.000+03:00","Yes",NA,"No","1,5m*1,5m","WGS84","1689166466733.jpg","1689166607000.jpg","1689166691886.jpg","1689166825361.jpg",NA,NA,NA,NA,NA,1390,253927366,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:e53aa761-8b6a-47d0-92cb-6cfbf6896b0c","axhiGJQ8JzwkTYcgDTroJu","e53aa761-8b6a-47d0-92cb-6cfbf6896b0c","submitted_via_web",2023-07-19 06:24:28,"ihillman",NA,NA,NA,NA,NA,"15ec4bfe-5dfa-46ec-95da-5569f97a6ab2","uuid:15ec4bfe-5dfa-46ec-95da-5569f97a6ab2",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1 à 9,9cm","1689166981204.jpg",NA,NA
"S0052MP85","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-12,"2","2",NA,"16:06:00.000+03:00","16:35:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1689167277237.jpg","1689167383345.jpg","1689167506460.jpg","1689167680465.jpg",NA,NA,NA,NA,NA,1391,253927524,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:72b29079-6673-4885-a246-55bb22abe93a","axhiGJQ8JzwkTYcgDTroJu","72b29079-6673-4885-a246-55bb22abe93a","submitted_via_web",2023-07-19 06:25:46,"ihillman",NA,NA,NA,NA,NA,"b4df4111-5f60-4f29-b916-2256cbca59d9","uuid:b4df4111-5f60-4f29-b916-2256cbca59d9",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1 à 9,9cm dans la placette",NA,NA,NA
"S0052MP09","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-01,"2","2",NA,"12:34:00.000+03:00","13:58:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688207122485.jpg","1688207189884.jpg","1688207245075.jpg","1688207301605.jpg",NA,NA,NA,NA,NA,1400,253928210,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:7dcf416b-497b-492a-98f2-f0e063229ce8","axhiGJQ8JzwkTYcgDTroJu","7dcf416b-497b-492a-98f2-f0e063229ce8","submitted_via_web",2023-07-19 06:29:46,"ihillman",NA,NA,NA,NA,NA,"ee2e51c5-9c9a-4dd7-ac97-d93d09907349","uuid:ee2e51c5-9c9a-4dd7-ac97-d93d09907349",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Formation de lavaka, il n'y a pas des arbres de diamètre entre 1cm à 9,9cm",NA,NA,NA
"S0052MP96","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-01,"2","2",NA,"15:10:00.000+03:00","15:34:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688213494518.jpg","1688213532596.jpg","1688213566192.jpg","1688213614267.jpg",NA,NA,NA,NA,NA,1401,253928339,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:c8b33367-c31b-4e3f-b66a-14af1bb05ca7","axhiGJQ8JzwkTYcgDTroJu","c8b33367-c31b-4e3f-b66a-14af1bb05ca7","submitted_via_web",2023-07-19 06:30:32,"ihillman",NA,NA,NA,NA,NA,"809d660b-d7f9-4fc4-a68a-7fb458cbebe8","uuid:809d660b-d7f9-4fc4-a68a-7fb458cbebe8",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Formation lavaka, il n'y a pas des arbres de diamètre entre 1cm à 9,9cm",NA,NA,NA
"S0052MP94","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-01,"2","2",NA,"15:44:00.000+03:00","16:17:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688215533147.jpg","1688215581738.jpg","1688215632717.jpg","1688215727175.jpg",NA,NA,NA,NA,NA,1402,253928432,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:0e2ea985-689b-49e1-95ea-eab021050f23","axhiGJQ8JzwkTYcgDTroJu","0e2ea985-689b-49e1-95ea-eab021050f23","submitted_via_web",2023-07-19 06:31:12,"ihillman",NA,NA,NA,NA,NA,"7ce0db1a-485f-45ca-b729-f7f9ade419e5","uuid:7ce0db1a-485f-45ca-b729-f7f9ade419e5",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1m et 9,9m","1688215670947.jpg",NA,NA
"S0054MP72","1797","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-07,"2","2",NA,"09:21:00.000+03:00","10:34:00.000+03:00","Yes",NA,"No","2m sur 2m","WGS84","1688711177129.jpg","1688711338472.jpg","1688711444723.jpg","1688711517511.jpg",NA,NA,NA,NA,NA,1404,253928701,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:d5ca5ecf-f83d-4ac7-bb2d-912e9e8bdd13","axhiGJQ8JzwkTYcgDTroJu","d5ca5ecf-f83d-4ac7-bb2d-912e9e8bdd13","submitted_via_web",2023-07-19 06:33:11,"ihillman",NA,NA,NA,NA,NA,"67c68e9f-9c9f-49c2-94d1-c135e6d7f8d6","uuid:67c68e9f-9c9f-49c2-94d1-c135e6d7f8d6",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Pas des arbres ayant de DPH sup ou egale 1 á 9,9cm","1688711634570.jpg",NA,NA
"S0052MP","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-02,"2","2",NA,"13:18:00.000+03:00","14:06:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688287638487.jpg","1688287677971.jpg","1688287719613.jpg","1688287769970.jpg",NA,NA,NA,NA,NA,1409,253929483,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:8bc81945-ef14-4fbf-9876-e649c539c74c","axhiGJQ8JzwkTYcgDTroJu","8bc81945-ef14-4fbf-9876-e649c539c74c","submitted_via_web",2023-07-19 06:36:20,"ihillman",NA,NA,NA,NA,NA,"0829671b-c152-461b-99e8-e7cd6af62d27","uuid:0829671b-c152-461b-99e8-e7cd6af62d27",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1m et 9,9m","1688287828731.jpg",NA,NA
"S0052MP41","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-02,"2","2",NA,"12:22:00.000+03:00","12:49:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688301703822.jpg","1688301783224.jpg","1688301909600.jpg","1688301954496.jpg",NA,NA,NA,NA,NA,1410,253929819,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:22470478-6dc4-431e-846d-d1efddf211fe","axhiGJQ8JzwkTYcgDTroJu","22470478-6dc4-431e-846d-d1efddf211fe","submitted_via_web",2023-07-19 06:37:33,"ihillman",NA,NA,NA,NA,NA,"121a1dbc-9477-4777-9e2c-d1cb3e02a00c","uuid:121a1dbc-9477-4777-9e2c-d1cb3e02a00c",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","Il n'y a pas des arbres de diamètre entre 1m et 9,9m","1688302425518.jpg",NA,NA
"S0054MP59","1797","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-07,"2","2",NA,"10:36:00.000+03:00","11:25:00.000+03:00","Yes",NA,"No","2m sur 2m","WGS84","1688714857053.jpg","1688714982054.jpg","1688715045439.jpg","1688715112610.jpg",NA,NA,NA,NA,NA,1413,253930550,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:1aeced06-a0ed-4da3-ad71-8b29e30ebe62","axhiGJQ8JzwkTYcgDTroJu","1aeced06-a0ed-4da3-ad71-8b29e30ebe62","submitted_via_web",2023-07-19 06:41:54,"ihillman",NA,NA,NA,NA,NA,"a6db6d6e-b20f-4861-b95b-ef03464eb646","uuid:a6db6d6e-b20f-4861-b95b-ef03464eb646",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Pas des arbres ayant de DPH sup ou egale 1 á 9,9 cm","1688715200899.jpg",NA,NA
"S0054MP60","1797","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtone","Y0",2023-07-07,"2","2",NA,"11:41:00.000+03:00","12:35:00.000+03:00","Yes",NA,"No","2m sur 2m","WGS84","1688715830661.jpg","1688715965917.jpg","1688716081756.jpg","1688716146903.jpg",NA,NA,NA,NA,NA,1414,253930706,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:525dc71c-b6ea-4946-92cc-020e4bf6a3e9","axhiGJQ8JzwkTYcgDTroJu","525dc71c-b6ea-4946-92cc-020e4bf6a3e9","submitted_via_web",2023-07-19 06:42:28,"ihillman",NA,NA,NA,NA,NA,"e96bc2ca-2009-4f30-bd8e-e209aec18d2f","uuid:e96bc2ca-2009-4f30-bd8e-e209aec18d2f",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Pas des arbre ayant de DPH sup ou egale 1 á 9,9cm","1688716233370.jpg",NA,NA
"S0069MP15","1812","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Autochtones","Y0",2023-07-05,"2","2",NA,"11:50:00.000+03:00","13:36:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688547139843.jpg","1688547635141.jpg","1688548034454.jpg","1688548471508.jpg",NA,NA,NA,NA,NA,1426,253932456,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:df2620d3-7a9e-4f7f-b5a8-e0805bfb4c23","axhiGJQ8JzwkTYcgDTroJu","df2620d3-7a9e-4f7f-b5a8-e0805bfb4c23","submitted_via_web",2023-07-19 06:53:43,"ihillman",NA,NA,NA,NA,NA,"bb931976-fe01-4a72-8c7a-9cb94c22f86d","uuid:bb931976-fe01-4a72-8c7a-9cb94c22f86d",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","No tree DHP 1 a 9,9 cm",NA,NA,NA
"S0052MP125","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Agroforesterie","Y0",2023-07-03,"2","2",NA,"09:19:00.000+03:00","10:17:00.000+03:00","Yes",NA,"No","5m*5m","WSG84","1688367894248.jpg","1688367757323.jpg","1688368146109.jpg","1688368041762.jpg",NA,NA,NA,NA,NA,1435,253935030,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:2616ab57-9e33-4994-92a7-7e36a081e4e4","axhiGJQ8JzwkTYcgDTroJu","2616ab57-9e33-4994-92a7-7e36a081e4e4","submitted_via_web",2023-07-19 07:06:58,"ihillman",NA,NA,NA,NA,NA,"938b102c-38dd-40a7-ab47-4e9419676234","uuid:938b102c-38dd-40a7-ab47-4e9419676234",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA
"S0052MP115","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Agroforesterie","Y0",2023-07-01,"2","2",NA,"13:13:00.000+03:00","13:54:00.000+03:00","Yes",NA,"No","7m*7m","WGS 84","1688280362628.jpg","1688280449268.jpg","1688206817498.jpg","1688207577871.jpg",NA,NA,NA,NA,NA,1437,253935145,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:fc0ebb98-3922-4fd4-b1ed-6184475a6f22","axhiGJQ8JzwkTYcgDTroJu","fc0ebb98-3922-4fd4-b1ed-6184475a6f22","submitted_via_web",2023-07-19 07:07:59,"ihillman",NA,NA,NA,NA,NA,"a45a8a5e-5b8f-4cf5-b991-8f5cc261f945","uuid:a45a8a5e-5b8f-4cf5-b991-8f5cc261f945",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","No tree with 1cm<DBH <9.9cm",NA,NA,NA
"S0052MP120","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Agroforesterie","Y0",2023-07-03,"2","2",NA,"12:21:00.000+03:00","13:05:00.000+03:00","Yes",NA,"No","5m*5m","WSG84","1688378572057.jpg","1688378660655.jpg","1688378740420.jpg","1688378826591.jpg",NA,NA,NA,NA,NA,1438,253935364,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:57848269-ca7a-482e-b979-c905892b2ccf","axhiGJQ8JzwkTYcgDTroJu","57848269-ca7a-482e-b979-c905892b2ccf","submitted_via_web",2023-07-19 07:09:53,"ihillman",NA,NA,NA,NA,NA,"d1dd80b4-ff05-4f71-ba6d-64ea4c73332d","uuid:d1dd80b4-ff05-4f71-ba6d-64ea4c73332d",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA
"S0052MP121","1795","Restoration","Restoration","Madagascar","FAFIALA","Permanent","30x30","Agroforesterie","Y0",2023-07-03,"2","2",NA,"13:46:00.000+03:00","13:50:00.000+03:00","Yes",NA,"No","5m*5m","WSG84","1688381876514.jpg","1688381969919.jpg","1688381437857.jpg","1688382070573.jpg",NA,NA,NA,NA,NA,1445,253939865,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:77272ead-a005-4edd-a811-2eef926d70e1","axhiGJQ8JzwkTYcgDTroJu","77272ead-a005-4edd-a811-2eef926d70e1","submitted_via_web",2023-07-19 07:31:25,"ihillman",NA,NA,NA,NA,NA,"05b00ba1-b0c1-42fe-b780-f14196a76858","uuid:05b00ba1-b0c1-42fe-b780-f14196a76858",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA
