"Plot_ID","Site_ID","SiteType","Plot_Type","Country","Organization_Name","Plot_Permanence","Monitoring_Plot_Size","Strata_Number","Timeframe","Date","Resample_Main_Plot","Resample_3x3_Subplot","OtherTime","Start_Time","End_Time","SiteSize","ControlSize","TreesPresent","PlantingPattern","Coordinate_System_Used","NE_Photo","SE_Photo","SW_Photo","NW_Photo","Photos","NE_Photo_Small_Site","SE_Photo_SmallSites","SW_Photo_SmallSites","NW_Photo_SmallSites","main_index","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_submitted_by","Photo_of_AB_Sightline2","Photo_of_AC_Sightline2","Photo_of_AD_Sightline2","Description_of_subpl_ithin_30m_x_30m_plot2","Additional_Photos_Optional3","rootUuid","deprecatedID","Notes17","TinyTrees","Photo_of_AB_Sightline1","Photo_of_AC_Sightline1","Photo_of_AD_Sightline1","Notes21","Notes5","Notes11","Description_of_subpl_ithin_30m_x_30m_plot1","LittleTreesPresent","Notes14","Photos4","Additional_Photos_Optional1","File"
"S0012MP1","1755","Restoration","Restoration","Madagascar","Amadese","Permanent","3x3","Agroforestery","Y0",2023-07-17,"0","0",NA,"16:22:00.000+03:00","16:34:00.000+03:00","No",NA,NA,"5m sur 5m","WGS84","1689600345376.jpg","1689600443103.jpg","1689600463380.jpg","1689600481210.jpg",NA,NA,NA,NA,NA,1962,254269011,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:79258f04-6905-4159-ac87-c47fef906331","axhiGJQ8JzwkTYcgDTroJu","79258f04-6905-4159-ac87-c47fef906331","submitted_via_web",2023-07-20 10:04:44,"ihillman",NA,NA,NA,NA,NA,"3374c324-3928-44f4-8620-07e6e60d78e9","uuid:3374c324-3928-44f4-8620-07e6e60d78e9",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S0043MP8","1786","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Agroforestery","Y0",2023-07-07,"2","2",NA,"09:47:00.000+03:00","10:30:00.000+03:00","Yes",NA,"No","3m*3m","WGS84","1688712576069.jpg","1688713012977.jpg","1688713254280.jpg","1688713397839.jpg",NA,NA,NA,NA,NA,1963,254269050,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:0d72c494-41ce-4f01-9074-0fec03fb20b6","axhiGJQ8JzwkTYcgDTroJu","0d72c494-41ce-4f01-9074-0fec03fb20b6","submitted_via_web",2023-07-20 10:04:51,"ihillman",NA,NA,NA,"7m from the opposite side, 10m from the SW edge","1688713895146.jpg","eb203c32-0b19-4f64-9b66-2ff290db615d","uuid:eb203c32-0b19-4f64-9b66-2ff290db615d","None","No",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP1","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-02,"2","2",NA,"08:19:00.000+03:00","09:37:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688362109099.jpg","1688362240234.jpg","1688362441359.jpg","1688361995744.jpg",NA,NA,NA,NA,NA,1964,254269053,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:056a9856-4ec3-4eeb-8f11-3d3e72ef6813","axhiGJQ8JzwkTYcgDTroJu","056a9856-4ec3-4eeb-8f11-3d3e72ef6813","submitted_via_web",2023-07-20 10:04:52,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"1fd1e53c-f6e5-4366-a9d3-8311d8c4feb2","uuid:1fd1e53c-f6e5-4366-a9d3-8311d8c4feb2","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0020MP26","1763","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-07,"1","2",NA,"13:22:00.000+03:00","14:22:00.000+03:00","Yes",NA,NA,"Les arbres ont été plantés avec un espacement de 2m20n sur 2m20","WGS84","1688729786900.jpg","1688729206086.jpg","1688729150570.jpg","1688730399446.jpg",NA,NA,NA,NA,NA,1965,254269081,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:66d4c905-ecb5-493f-83d3-c2e4efa6e283","axhiGJQ8JzwkTYcgDTroJu","66d4c905-ecb5-493f-83d3-c2e4efa6e283","submitted_via_web",2023-07-20 10:04:59,"ihillman",NA,NA,NA,NA,NA,"74adfafb-62c2-47a7-8c26-eab539c0ede8","uuid:74adfafb-62c2-47a7-8c26-eab539c0ede8",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No","None",NA,NA,NA
"S0020MP32","1763","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-07,"0","2",NA,"11:59:00.000+03:00","13:02:00.000+03:00","Yes",NA,NA,"Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","WGS84","1688723176366.jpg","1688723250987.jpg","1688723571920.jpg","1688723912680.jpg",NA,NA,NA,NA,NA,1966,254269215,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:535783f6-6cfa-454d-827a-7d87e51d0bf3","axhiGJQ8JzwkTYcgDTroJu","535783f6-6cfa-454d-827a-7d87e51d0bf3","submitted_via_web",2023-07-20 10:05:43,"ihillman",NA,NA,NA,NA,NA,"45ba6bd7-bfc2-4296-9dc2-cbf731b333dd","uuid:45ba6bd7-bfc2-4296-9dc2-cbf731b333dd",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,"1689772456908.jpg",NA,NA
"S0020MP28","1763","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-07,"2","2",NA,"14:29:00.000+03:00","15:29:00.000+03:00","Yes",NA,"No","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","WGS84","1688733039925.jpg","1688733102959.jpg","1688733372650.jpg","1688733776716.jpg",NA,NA,NA,NA,NA,1967,254269299,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:d59713c9-107d-4daa-bea3-5b1d2debba4c","axhiGJQ8JzwkTYcgDTroJu","d59713c9-107d-4daa-bea3-5b1d2debba4c","submitted_via_web",2023-07-20 10:06:09,"ihillman",NA,NA,NA,"Le centroid se trouve à 10m de l'angle et à 7m du côté opposé","1688734217360.jpg","35c9414e-6926-4dda-afa9-7484aa98a98c","uuid:35c9414e-6926-4dda-afa9-7484aa98a98c",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0020MP29","1763","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-08,"2","2",NA,"08:39:00.000+03:00","09:45:00.000+03:00","Yes",NA,"No","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","WGS84","1688801633416.jpg","1688798512958.jpg","1688801516318.jpg","1688799499077.jpg",NA,NA,NA,NA,NA,1968,254269373,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:17df3d0f-4289-4238-9496-9646a7487e22","axhiGJQ8JzwkTYcgDTroJu","17df3d0f-4289-4238-9496-9646a7487e22","submitted_via_web",2023-07-20 10:06:26,"ihillman",NA,NA,NA,NA,NA,"06a52298-207c-4534-9f43-225e3947ac3b","uuid:06a52298-207c-4534-9f43-225e3947ac3b",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,"1689773319988.jpg",NA,NA
"S0006MP11","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-04,"2","2",NA,"09:20:00.000+03:00","10:19:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688451753305.jpg","1688451875239.jpg","1688452037767.jpg","1688452082285.jpg",NA,NA,NA,NA,NA,1969,254269413,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:6ba69420-d06e-41e6-95a1-c1e2af36b466","axhiGJQ8JzwkTYcgDTroJu","6ba69420-d06e-41e6-95a1-c1e2af36b466","submitted_via_web",2023-07-20 10:06:44,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"2eb0d75d-e159-46ea-8d31-6c050d84fcbc","uuid:2eb0d75d-e159-46ea-8d31-6c050d84fcbc",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP15","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-02,"2","2",NA,"14:50:00.000+03:00","16:23:00.000+03:00","Yes",NA,"No","Pente à forte inclinaison
Plantation de ''intsia bijuga'' et de ''Trachylobium verrucosum'' de 2m20 de distance entre les plantes.","WGS84","1688303699589.jpg","1688304016093.jpg","1688303882675.jpg","1688304216578.jpg",NA,NA,NA,NA,NA,1970,254269452,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:ecfa153f-3503-4673-b6d4-47854fc8919a","axhiGJQ8JzwkTYcgDTroJu","ecfa153f-3503-4673-b6d4-47854fc8919a","submitted_via_web",2023-07-20 10:07:00,"ihillman",NA,NA,NA,NA,NA,"b9451640-a0dc-49eb-9266-fd30abb51eb4","uuid:b9451640-a0dc-49eb-9266-fd30abb51eb4",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No",NA,"1689061798944.jpg",NA,NA
"S0006MP16","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-03,"0","2",NA,"07:18:00.000+03:00","08:58:00.000+03:00","Yes",NA,NA,"C'est une plantation de ''Intsia bijuga'''' et de ''trachylobium verricosum'' avec une distance 2m20 entre les trouaisons.","WGS84","1688361841223.jpg","1688361899716.jpg","1688362381194.jpg","1688362453509.jpg",NA,NA,NA,NA,NA,1971,254269556,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:72262dbd-84f2-499f-a821-2c5ad7dcae55","axhiGJQ8JzwkTYcgDTroJu","72262dbd-84f2-499f-a821-2c5ad7dcae55","submitted_via_web",2023-07-20 10:07:30,"ihillman",NA,NA,NA,NA,NA,"abb3d957-449d-4683-9a53-ca8935f7ce65","uuid:abb3d957-449d-4683-9a53-ca8935f7ce65",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"No",NA,"1688363225686.jpg",NA,NA
"S0006MP12","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-04,"2","2",NA,"10:27:00.000+03:00","11:19:00.000+03:00","Yes",NA,"Yes","2m×2m","WGS 84","1688455886767.jpg","1688456124636.jpg","1688456163413.jpg","1688456300373.jpg",NA,NA,NA,NA,NA,1972,254269645,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:3eb4c1ba-20de-49fb-9e23-a152609c3c65","axhiGJQ8JzwkTYcgDTroJu","3eb4c1ba-20de-49fb-9e23-a152609c3c65","submitted_via_web",2023-07-20 10:07:52,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"5395f079-1ff6-4e4f-95a1-a10f07cdc42b","uuid:5395f079-1ff6-4e4f-95a1-a10f07cdc42b","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0020MP30","1763","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Agroforestry","Y0",2023-07-08,"0","0",NA,"10:00:00.000+03:00","11:13:00.000+03:00","Yes",NA,NA,"Les arbres ont été plantés avec un espacement de 3m sur 3m","WGS84","1688803309169.jpg","1688803459211.jpg","1688804220892.jpg","1688804457549.jpg",NA,NA,NA,NA,NA,1973,254269653,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:f65b4cff-e933-4380-b217-75972b0ab9df","axhiGJQ8JzwkTYcgDTroJu","f65b4cff-e933-4380-b217-75972b0ab9df","submitted_via_web",2023-07-20 10:07:54,"ihillman",NA,NA,NA,"Les arbres ont été plantés avec un espacement de 3m sur 3m","1688804614170.jpg","b31fab1b-91db-4d04-9d6b-0ddd8d5f4632","uuid:b31fab1b-91db-4d04-9d6b-0ddd8d5f4632",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S0001MP2","1744","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","tree planting","Y0",2023-07-01,"2","2",NA,"12:25:00.000+03:00","13:27:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688203678225.jpg","1688203927109.jpg","1688204088536.jpg","1688204288560.jpg",NA,NA,NA,NA,NA,1974,254269953,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:4d5b1228-501e-460d-8e24-a7318dab897e","axhiGJQ8JzwkTYcgDTroJu","4d5b1228-501e-460d-8e24-a7318dab897e","submitted_via_web",2023-07-20 10:09:06,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"dd83022c-5f23-4224-b5f4-fceeee46a166","uuid:dd83022c-5f23-4224-b5f4-fceeee46a166","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0043MP09","1786","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Agroforestery","Y0",2023-07-07,"2","2",NA,"10:57:00.000+03:00","11:25:00.000+03:00","Yes",NA,"No","4m*3m","WGS84","1688716773840.jpg","1688716844958.jpg","1688716981877.jpg","1688717157505.jpg",NA,NA,NA,NA,NA,1975,254270358,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:3bd3c52b-8da0-4ebf-8f7a-1a1575e0095e","axhiGJQ8JzwkTYcgDTroJu","3bd3c52b-8da0-4ebf-8f7a-1a1575e0095e","submitted_via_web",2023-07-20 10:10:12,"ihillman",NA,NA,NA,"7m from the opposite side, 10m from the SW edge","1688717466981.jpg","d8ae99ce-7ce0-4b8d-84b7-1daae9b047b7","uuid:d8ae99ce-7ce0-4b8d-84b7-1daae9b047b7","None","No",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP3","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","tree planting","Y0",2023-07-02,"2","2",NA,"12:51:00.000+03:00","13:42:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688292481803.jpg","1688292656947.jpg","1688292875128.jpg","1688292983290.jpg",NA,NA,NA,NA,NA,1976,254270410,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:1e498c22-5e54-4c81-bc7f-8660d900478c","axhiGJQ8JzwkTYcgDTroJu","1e498c22-5e54-4c81-bc7f-8660d900478c","submitted_via_web",2023-07-20 10:10:19,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"ebedac21-419e-4c87-b458-647e3593e11d","uuid:ebedac21-419e-4c87-b458-647e3593e11d",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP4","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-02,"2","2",NA,"14:30:00.000+03:00","15:20:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688297599593.jpg","1688297724773.jpg","1688325717021.jpg","1688297993718.jpg",NA,NA,NA,NA,NA,1977,254270888,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:7385fa99-0549-4de3-8121-abe7854013e9","axhiGJQ8JzwkTYcgDTroJu","7385fa99-0549-4de3-8121-abe7854013e9","submitted_via_web",2023-07-20 10:11:42,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"fd8fb74e-9cbd-464b-af8f-a8606e17345a","uuid:fd8fb74e-9cbd-464b-af8f-a8606e17345a","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP5","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","tree planting","Y0",2023-07-02,"2","2",NA,"15:31:00.000+03:00","16:25:00.000+03:00","Yes",NA,"No","Les arbres ont été plantés avec un espacement de 2m×2m","WGS 84","1688301204427.jpg","1688301334084.jpg","1688301576978.jpg","1688301776309.jpg",NA,NA,NA,NA,NA,1978,254271260,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:ed304883-2ecf-49f9-8809-48145ab56290","axhiGJQ8JzwkTYcgDTroJu","ed304883-2ecf-49f9-8809-48145ab56290","submitted_via_web",2023-07-20 10:13:07,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"59d9aecb-e629-4212-809d-4e3ae5d3e846","uuid:59d9aecb-e629-4212-809d-4e3ae5d3e846","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0046MP7","1789","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Agroforestery","Y0",2023-07-08,"2","2",NA,"13:49:00.000+03:00","13:59:00.000+03:00","Yes",NA,"No","3m*3m","WGS48","1688813447395.jpg","1688813565941.jpg","1688813633469.jpg","1688813695685.jpg",NA,NA,NA,NA,NA,1979,254271378,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:b78f4ac8-6b68-4722-bc3d-267abd30d619","axhiGJQ8JzwkTYcgDTroJu","b78f4ac8-6b68-4722-bc3d-267abd30d619","submitted_via_web",2023-07-20 10:13:30,"ihillman",NA,NA,NA,"3m from the SW wedge and 2.20m from the opposite side","1688813904472.jpg","bb972f50-3ca1-40ae-8ae5-12c9951a9ce5","uuid:bb972f50-3ca1-40ae-8ae5-12c9951a9ce5","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0043MP10","1786","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-07,"2","2",NA,"11:45:00.000+03:00","12:36:00.000+03:00","Yes",NA,"No","2m*2m","WGS84","1688719685402.jpg","1688720090330.jpg","1688720226209.jpg","1688720783320.jpg",NA,NA,NA,NA,NA,1980,254271505,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:a3b81fdf-ac9d-4059-8ce4-a4f0c3624a3c","axhiGJQ8JzwkTYcgDTroJu","a3b81fdf-ac9d-4059-8ce4-a4f0c3624a3c","submitted_via_web",2023-07-20 10:13:55,"ihillman",NA,NA,NA,"7m from the opposite side, 10m from the SW edge","1688722396389.jpg","045f8b86-f4c6-433d-b166-5e936252c461","uuid:045f8b86-f4c6-433d-b166-5e936252c461","None","No",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP6","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-03,"2","2",NA,"09:58:00.000+03:00","10:36:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688368298273.jpg","1688368140316.jpg","1688367632923.jpg","1688368461050.jpg",NA,NA,NA,NA,NA,1981,254271535,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:9cfa770d-b8b3-4dfa-931f-93e8d925c501","axhiGJQ8JzwkTYcgDTroJu","9cfa770d-b8b3-4dfa-931f-93e8d925c501","submitted_via_web",2023-07-20 10:14:01,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"f0661bcd-33c0-4037-aba8-1524b9c9636d","uuid:f0661bcd-33c0-4037-aba8-1524b9c9636d","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP7","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-03,"2","2",NA,"11:09:00.000+03:00","12:18:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688371967518.jpg","1688372080163.jpg","1688372364764.jpg","1688372481354.jpg",NA,NA,NA,NA,NA,1982,254271805,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:9c38460a-07bc-4225-bb22-157621b278cc","axhiGJQ8JzwkTYcgDTroJu","9c38460a-07bc-4225-bb22-157621b278cc","submitted_via_web",2023-07-20 10:15:17,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"74049868-a22d-4023-808e-ebb61b9fd34d","uuid:74049868-a22d-4023-808e-ebb61b9fd34d",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0046MP1","1789","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-09,"2","2",NA,"11:20:00.000+03:00","11:37:00.000+03:00","Yes",NA,"No","2m*2.5m","WGS48","1688891012662.jpg","1688891229759.jpg","1688891366148.jpg","1688891498842.jpg",NA,NA,NA,NA,NA,1983,254272057,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:303d7f08-cc34-4356-ae12-76db5b13eaba","axhiGJQ8JzwkTYcgDTroJu","303d7f08-cc34-4356-ae12-76db5b13eaba","submitted_via_web",2023-07-20 10:16:16,"ihillman",NA,NA,NA,"10 m from the SW wedge and 7m from the opposite side","1688891651060.jpg","db3ce744-bc60-4576-85d6-70378acbfce4","uuid:db3ce744-bc60-4576-85d6-70378acbfce4","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP8","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-03,"2","2",NA,"12:37:00.000+03:00","13:39:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688377824922.jpg","1688378045604.jpg","1688377284966.jpg","1688377611452.jpg",NA,NA,NA,NA,NA,1984,254272142,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:aec34411-425a-40da-8b61-7ac1494976df","axhiGJQ8JzwkTYcgDTroJu","aec34411-425a-40da-8b61-7ac1494976df","submitted_via_web",2023-07-20 10:16:34,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"dd8ab52b-2573-4ec1-a6dd-063990321b71","uuid:dd8ab52b-2573-4ec1-a6dd-063990321b71","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0006MP9","1749","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-03,"2","2",NA,"14:39:00.000+03:00","15:39:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688385037654.jpg","1688385088633.jpg","1688385142827.jpg","1688385248001.jpg",NA,NA,NA,NA,NA,1985,254272607,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:cdf18c83-9c2f-4f8e-ab1a-327e1e8d012d","axhiGJQ8JzwkTYcgDTroJu","cdf18c83-9c2f-4f8e-ab1a-327e1e8d012d","submitted_via_web",2023-07-20 10:18:29,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"c7af8e7c-ae72-42d4-a7f7-dfd583ed2888","uuid:c7af8e7c-ae72-42d4-a7f7-dfd583ed2888","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0043MP11","1786","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Agroforestry","Y0",2023-07-07,"0","2",NA,"13:10:00.000+03:00","13:45:00.000+03:00","Yes",NA,NA,"4m*3m","WGS84","1688724726094.jpg","1688725028814.jpg","1688725117943.jpg","1688725668641.jpg",NA,NA,NA,NA,NA,1986,254272829,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:b7de6267-98dc-4837-bf41-4caf74439f81","axhiGJQ8JzwkTYcgDTroJu","b7de6267-98dc-4837-bf41-4caf74439f81","submitted_via_web",2023-07-20 10:19:25,"ihillman",NA,NA,NA,"7m from the opposite side, 10m from the SW edge","1688726299960.jpg","86eb6b3a-a18c-4026-8b91-dab4b614dec7","uuid:86eb6b3a-a18c-4026-8b91-dab4b614dec7",NA,"No",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0007MP1","1750","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-04,"2","2",NA,"11:46:00.000+03:00","12:27:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688460491545.jpg","1688460523686.jpg","1688460604662.jpg","1688460670034.jpg",NA,NA,NA,NA,NA,1987,254272962,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:8ab8955b-7093-4e6d-876f-cedc79993264","axhiGJQ8JzwkTYcgDTroJu","8ab8955b-7093-4e6d-876f-cedc79993264","submitted_via_web",2023-07-20 10:20:06,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"8c7bac8b-fed4-441e-9b59-c70f78363d46","uuid:8c7bac8b-fed4-441e-9b59-c70f78363d46","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0007MP2","1750","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-04,"2","2",NA,"12:27:00.000+03:00","13:20:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688462992469.jpg","1688463076859.jpg","1688463116114.jpg","1688463233261.jpg",NA,NA,NA,NA,NA,1988,254273391,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:7e9aaf82-c896-4ac1-84ff-df16703f2dc1","axhiGJQ8JzwkTYcgDTroJu","7e9aaf82-c896-4ac1-84ff-df16703f2dc1","submitted_via_web",2023-07-20 10:21:12,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"23fccbb4-4bdf-4c3b-8953-48be9d00554d","uuid:23fccbb4-4bdf-4c3b-8953-48be9d00554d","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0007MP3","1750","Restoration","Restoration","Madagascar","Amadese","Permanent","30x30","Tree planting","Y0",2023-07-04,"2","2",NA,"13:07:00.000+03:00","13:59:00.000+03:00","Yes",NA,"No","2m×2m","WGS 84","1688465378197.jpg","1688465482548.jpg","1688465610175.jpg","1688465709154.jpg",NA,NA,NA,NA,NA,1989,254273652,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:87c060ac-d6e6-4cf8-af76-2d2a3e67a56c","axhiGJQ8JzwkTYcgDTroJu","87c060ac-d6e6-4cf8-af76-2d2a3e67a56c","submitted_via_web",2023-07-20 10:22:01,"ihillman",NA,NA,NA,"10m from the SW wedge and 7m from the opposite side",NA,"09eb7ad4-eec4-48b7-925a-2abe441b33ae","uuid:09eb7ad4-eec4-48b7-925a-2abe441b33ae","None","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
