"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Persea americana Mill.","Present",2,">10cm","833","833.2","Mexico","AMBIO","Restoration","Restoration","30x30",4587,2210,"main","Normal_30x30_2","Permanent","0","2","4×4 m
","Y0"
"Enterolobium cyclocarpum","Present",6,">10cm","833","833.2","Mexico","AMBIO","Restoration","Restoration","30x30",4588,2210,"main","Normal_30x30_2","Permanent","0","2","4×4 m
","Y0"
"Avicenna Marina","Present",0,">10cm","2231","R1","UAE","Emirate Nature - WWF","Restoration","Restoration","30x30",4589,2211,"main","Normal_30x30_2","Permanent","0","0","Zig zag 100 cm apart and200 cm from the existing mangroves","Y0"
"Avicennia marina","Present",0,">10cm","2231","R2","UAE","Emirate Nature - WWF","Restoration","Restoration","30x30",4590,2212,"main","Normal_30x30_2","Permanent","0","0","Zig zag 100 cm apart and200 cm from the existing mangroves","Y0"
"Aguacatillo","Present",4,">10cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","30x30",4591,2213,"main","Normal_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Pino","Present",2,">10cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","30x30",4592,2213,"main","Normal_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Macuil","Present",6,">10cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","30x30",4593,2213,"main","Normal_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Coralillo","Present",1,">10cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","30x30",4594,2213,"main","Normal_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Cacao","planted",1,"<10cm planted","1482","1482","Mexico","CUCOS","Restoration","Restoration","30x30",4595,2213,"main","Normal_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Cafe","Present",1,">10cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","30x30",4596,2213,"main","Normal_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Cuil","naturally_regenerating",1,">10cm","1482","1482","Mexico","CUCOS","Restoration","Restoration","30x30",4597,2213,"main","Normal_30x30_2","Permanent","0","0","3 metros por 4 metros","Y0"
"Cedro cimarron","Present",1,">10cm","1483","1483","Mexico","CUCOS","Restoration","Restoration","30x30",4598,2214,"main","Normal_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Macuil","Present",2,">10cm","1483","1483","Mexico","CUCOS","Restoration","Restoration","30x30",4599,2214,"main","Normal_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Cacao","Present",3,">10cm","1483","1483","Mexico","CUCOS","Restoration","Restoration","30x30",4600,2214,"main","Normal_30x30_2","Permanent","0","0","4m por 4m","Y0"
"Coralillo","Present",3,">10cm","1481","1481","Mexico","CUCOS","Restoration","Restoration","30x30",4601,2215,"main","Normal_30x30_2","Permanent","0","0","4 x3","Y0"
"Macuil","Present",1,">10cm","1481","1481","Mexico","CUCOS","Restoration","Restoration","30x30",4602,2215,"main","Normal_30x30_2","Permanent","0","0","4 x3","Y0"
"Zapote negro","Present",1,">10cm","1481","1481","Mexico","CUCOS","Restoration","Restoration","30x30",4603,2215,"main","Normal_30x30_2","Permanent","0","0","4 x3","Y0"
"Huanche","Present",4,">10cm","1481","1481","Mexico","CUCOS","Restoration","Restoration","30x30",4604,2215,"main","Normal_30x30_2","Permanent","0","0","4 x3","Y0"
"Mameyito","Present",7,">10cm","1603","1603","Mexico","CUCOS","Restoration","Restoration","30x30",4605,2216,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Macuil","Present",1,">10cm","1603","1603","Mexico","CUCOS","Restoration","Restoration","30x30",4606,2216,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Huanchal","Present",10,">10cm","1603","1603","Mexico","CUCOS","Restoration","Restoration","30x30",4607,2216,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Cuil","Present",5,">10cm","1603","1603","Mexico","CUCOS","Restoration","Restoration","30x30",4608,2216,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Aguacatillo","Present",1,">10cm","1456","1456","Mexico","CUCOS","Restoration","Restoration","30x30",4609,2217,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Huanche","Present",8,">10cm","1456","1456","Mexico","CUCOS","Restoration","Restoration","30x30",4610,2217,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Tejon","Present",4,">10cm","1456","1456","Mexico","CUCOS","Restoration","Restoration","30x30",4611,2217,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Zapote negro",NA,NA,NA,"1456","1456","Mexico","CUCOS","Restoration","Restoration","30x30",4612,2217,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Frijolillo","Present",2,">10cm","1456","1456","Mexico","CUCOS","Restoration","Restoration","30x30",4613,2217,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Aguacatillo","Present",1,">10cm","1635","1635","Mexico","CUCOS","Restoration","Restoration","30x30",4614,2218,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Mameyito","Present",1,">10cm","1635","1635","Mexico","CUCOS","Restoration","Restoration","30x30",4615,2218,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Huanchal","Present",1,">10cm","1635","1635","Mexico","CUCOS","Restoration","Restoration","30x30",4616,2218,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Coralillo","Present",3,">10cm","806","805","Mexico","CUCOS","Restoration","Restoration","30x30",4617,2219,"main","Normal_30x30_2","Permanent","0","0","5x3","Y0"
"Aguacatillo","Present",3,">10cm","806","805","Mexico","CUCOS","Restoration","Restoration","30x30",4618,2219,"main","Normal_30x30_2","Permanent","0","0","5x3","Y0"
"Palo de piedra","Present",1,">10cm","806","805","Mexico","CUCOS","Restoration","Restoration","30x30",4619,2219,"main","Normal_30x30_2","Permanent","0","0","5x3","Y0"
"Palo de obo","Present",1,">10cm","806","805","Mexico","CUCOS","Restoration","Restoration","30x30",4620,2219,"main","Normal_30x30_2","Permanent","0","0","5x3","Y0"
"Guanabana","Present",6,">10cm","804","804","Mexico","CUCOS","Restoration","Restoration","30x30",4621,2220,"main","Normal_30x30_2","Permanent","0","0","3x5","Y0"
"Cacao","Present",1,">10cm","804","804","Mexico","CUCOS","Restoration","Restoration","30x30",4622,2220,"main","Normal_30x30_2","Permanent","0","0","3x5","Y0"
"Huanche","Present",1,">10cm","804","804","Mexico","CUCOS","Restoration","Restoration","30x30",4623,2220,"main","Normal_30x30_2","Permanent","0","0","3x5","Y0"
"Aguacatillo","Present",1,">10cm","807","804","Mexico","CUCOS","Restoration","Restoration","30x30",4624,2221,"main","Normal_30x30_2","Permanent","0","0","3x5","Y0"
"Cacao","Present",4,">10cm","807","804","Mexico","CUCOS","Restoration","Restoration","30x30",4625,2221,"main","Normal_30x30_2","Permanent","0","0","3x5","Y0"
"Coralillo","Present",2,">10cm","807","804","Mexico","CUCOS","Restoration","Restoration","30x30",4626,2221,"main","Normal_30x30_2","Permanent","0","0","3x5","Y0"
"Huanche","Present",1,">10cm","807","804","Mexico","CUCOS","Restoration","Restoration","30x30",4627,2221,"main","Normal_30x30_2","Permanent","0","0","3x5","Y0"
"Huanche","Present",1,">10cm","805","805","Mexico","CUCOS","Restoration","Restoration","30x30",4628,2222,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Cacao","Present",3,">10cm","805","805","Mexico","CUCOS","Restoration","Restoration","30x30",4629,2222,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Palo de piedra","Present",4,">10cm","805","805","Mexico","CUCOS","Restoration","Restoration","30x30",4630,2222,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Coralillo",NA,NA,NA,"805","805","Mexico","CUCOS","Restoration","Restoration","30x30",4631,2222,"main","Normal_30x30_2","Permanent","0","0","5x5","Y0"
"Caulote","Present",1,">10cm","1595","1595","Mexico","CUCOS","Restoration","Restoration","30x30",4632,2223,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Macuil","Present",1,">10cm","1595","1595","Mexico","CUCOS","Restoration","Restoration","30x30",4633,2223,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Naranja","Present",3,">10cm","1595","1595","Mexico","CUCOS","Restoration","Restoration","30x30",4634,2223,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Guanaba","Present",10,">10cm","1595","1595","Mexico","CUCOS","Restoration","Restoration","30x30",4635,2223,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Aguacate","Present",1,">10cm","1595","1595","Mexico","CUCOS","Restoration","Restoration","30x30",4636,2223,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Ceiba","Present",1,">10cm","1594","1594","Mexico","CUCOS","Restoration","Restoration","30x30",4637,2224,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Juan diego","Present",1,">10cm","1594","1594","Mexico","CUCOS","Restoration","Restoration","30x30",4638,2224,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","Present",1,">10cm","1594","1594","Mexico","CUCOS","Restoration","Restoration","30x30",4639,2224,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Macuil","Present",1,">10cm","1594","1594","Mexico","CUCOS","Restoration","Restoration","30x30",4640,2224,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Cedro blanco","Present",1,">10cm","1594","1594","Mexico","CUCOS","Restoration","Restoration","30x30",4641,2224,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Zapote negro","Present",1,">10cm","1604","1604","Mexico","CUCOS","Restoration","Restoration","30x30",4642,2225,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huanchal","Present",5,">10cm","1591","1591","Mexico","CUCOS","Restoration","Restoration","30x30",4643,2226,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Aguacatillo","Present",2,">10cm","1591","1591","Mexico","CUCOS","Restoration","Restoration","30x30",4644,2226,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Palo de piedra","Present",2,">10cm","1591","1591","Mexico","CUCOS","Restoration","Restoration","30x30",4645,2226,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huarumbo","naturally_regenerating",2,">10cm","1605","1605","Mexico","CUCOS","Restoration","Restoration","30x30",4646,2227,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huanchal","Present",3,">10cm","1605","1605","Mexico","CUCOS","Restoration","Restoration","30x30",4647,2227,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Zapote negro","Present",1,">10cm","1605","1605","Mexico","CUCOS","Restoration","Restoration","30x30",4648,2227,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Caulote","Present",1,">10cm","1605","1605","Mexico","CUCOS","Restoration","Restoration","30x30",4649,2227,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Macuil","Present",1,">10cm","1605","1605","Mexico","CUCOS","Restoration","Restoration","30x30",4650,2227,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Palo de piedra","Present",2,">10cm","1580","1580","Mexico","CUCOS","Restoration","Restoration","30x30",4651,2228,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Camaron","Present",1,">10cm","1580","1580","Mexico","CUCOS","Restoration","Restoration","30x30",4652,2228,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Coralillo","Present",2,">10cm","1454","1454","Mexico","CUCOS","Restoration","Restoration","30x30",4653,2229,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Theobroma","Present",8,">10cm","1454","1454","Mexico","CUCOS","Restoration","Restoration","30x30",4654,2229,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Chico negrito","Present",2,">10cm","1454","1454","Mexico","CUCOS","Restoration","Restoration","30x30",4655,2229,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Palo de tinta","Present",2,">10cm","1452","1452","Mexico","CUCOS","Restoration","Restoration","30x30",4656,2230,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Palo de piedra","Present",2,">10cm","1452","1452","Mexico","CUCOS","Restoration","Restoration","30x30",4657,2230,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Coralillo","Present",3,">10cm","1452","1452","Mexico","CUCOS","Restoration","Restoration","30x30",4658,2230,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Theobroma","Present",10,">10cm","1452","1452","Mexico","CUCOS","Restoration","Restoration","30x30",4659,2230,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Sanhualico","Present",1,">10cm","1490","1490","Mexico","CUCOS","Restoration","Restoration","30x30",4660,2231,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Coralillo","Present",3,">10cm","1490","1490","Mexico","CUCOS","Restoration","Restoration","30x30",4661,2231,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","Present",6,">10cm","1490","1490","Mexico","CUCOS","Restoration","Restoration","30x30",4662,2231,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Cuil","Present",NA,">10cm","1490","1490","Mexico","CUCOS","Restoration","Restoration","30x30",4663,2231,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Coralillo","Present",2,">10cm","1453","1453","Mexico","CUCOS","Restoration","Restoration","30x30",4664,2232,"main","Normal_30x30_2","Permanent","0","0","4x4","Y2.5"
"Huanche","Present",5,">10cm","1453","1453","Mexico","CUCOS","Restoration","Restoration","30x30",4665,2232,"main","Normal_30x30_2","Permanent","0","0","4x4","Y2.5"
"Coffea","Present",20,">10cm","1453","1453","Mexico","CUCOS","Restoration","Restoration","30x30",4666,2232,"main","Normal_30x30_2","Permanent","0","0","4x4","Y2.5"
"Musa paradisiaca","Present",20,">10cm","1453","1453","Mexico","CUCOS","Restoration","Restoration","30x30",4667,2232,"main","Normal_30x30_2","Permanent","0","0","4x4","Y2.5"
"Sanhualico","Present",1,">10cm","1259","1259","Mexico","CUCOS","Restoration","Restoration","30x30",4668,2233,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Mameyito","Present",5,">10cm","1259","1259","Mexico","CUCOS","Restoration","Restoration","30x30",4669,2233,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","Present",5,">10cm","1259","1259","Mexico","CUCOS","Restoration","Restoration","30x30",4670,2233,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Annona muricata","Present",20,">10cm","1259","1259","Mexico","CUCOS","Restoration","Restoration","30x30",4671,2233,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Aguacatillo","Present",1,">10cm","1259","1259","Mexico","CUCOS","Restoration","Restoration","30x30",4672,2233,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Citrus × aurantiifolia","Present",1,">10cm","1612","1612","Mexico","CUCOS","Restoration","Restoration","30x30",4673,2234,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Musa  paradisiaca","Present",20,">10cm","1612","1612","Mexico","CUCOS","Restoration","Restoration","30x30",4674,2234,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Cedro blanco","Present",2,">10cm","1612","1612","Mexico","CUCOS","Restoration","Restoration","30x30",4675,2234,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","Present",2,">10cm","1455","1455","Mexico","CUCOS","Restoration","Restoration","30x30",4676,2235,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Theobroma","Present",15,">10cm","1455","1455","Mexico","CUCOS","Restoration","Restoration","30x30",4677,2235,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huarumbo","naturally_regenerating",5,">10cm","1455","1455","Mexico","CUCOS","Restoration","Restoration","30x30",4678,2235,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Prunus serotona","planted",1,"<10cm planted","2007","CI23-1","USA","Green Forests Work","Restoration","Restoration","30x30",4679,2236,"main","Normal_30x30_2","Permanent","0","0","2.5x2.5 spacing","Y0"
"Pinus strobus","planted",1,"<10cm planted","2007","CI23-1","USA","Green Forests Work","Restoration","Restoration","30x30",4680,2236,"main","Normal_30x30_2","Permanent","0","0","2.5x2.5 spacing","Y0"
"Planatis occidentalis","naturally_regenerating",27,">10cm","2007","CI23-1","USA","Green Forests Work","Restoration","Restoration","30x30",4681,2236,"main","Normal_30x30_2","Permanent","0","0","2.5x2.5 spacing","Y0"
"Guarumbo","Present",5,">10cm","1419","1419","Mexico","CUCOS","Restoration","Restoration","30x30",4682,2264,"main","Normal_30x30_2","Permanent","0","0","4x5","Y0"
"Zapote negro","Present",2,">10cm","1419","1419","Mexico","CUCOS","Restoration","Restoration","30x30",4683,2264,"main","Normal_30x30_2","Permanent","0","0","4x5","Y0"
"Macuite","Present",1,">10cm","1450","1450","Mexico","CUCOS","Restoration","Restoration","30x30",4684,2265,"main","Normal_30x30_2","Permanent","0","0","3x2","Y0"
"Huarumbo","Present",1,">10cm","1450","1450","Mexico","CUCOS","Restoration","Restoration","30x30",4685,2265,"main","Normal_30x30_2","Permanent","0","0","3x2","Y0"
"Palo tejon","Present",2,">10cm","1450","1450","Mexico","CUCOS","Restoration","Restoration","30x30",4686,2265,"main","Normal_30x30_2","Permanent","0","0","3x2","Y0"
"Escobillo","Present",5,">10cm","1598","1598","Mexico","CUCOS","Restoration","Restoration","30x30",4687,2266,"main","Normal_30x30_2","Permanent","0","0","4x5","Y0"
"Huanche","Present",5,">10cm","1598","1598","Mexico","CUCOS","Restoration","Restoration","30x30",4688,2266,"main","Normal_30x30_2","Permanent","0","0","4x5","Y0"
"Huanche","Present",5,">10cm","1602","1602","Mexico","CUCOS","Restoration","Restoration","30x30",4689,2267,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Palo de piedra","Present",2,">10cm","1602","1602","Mexico","CUCOS","Restoration","Restoration","30x30",4690,2267,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Rabo de iguana","Present",6,">10cm","1602","1602","Mexico","CUCOS","Restoration","Restoration","30x30",4691,2267,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huarumbo","naturally_regenerating",8,">10cm","1602","1602","Mexico","CUCOS","Restoration","Restoration","30x30",4692,2267,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huarunbo","Present",5,">10cm","1588","1588","Mexico","CUCOS","Restoration","Restoration","30x30",4693,2268,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Mulato","Present",2,">10cm","1588","1588","Mexico","CUCOS","Restoration","Restoration","30x30",4694,2268,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huarumbo","Present",5,">10cm","1601","1601","Mexico","CUCOS","Restoration","Restoration","30x30",4695,2269,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Naranja","Present",8,">10cm","1601","1601","Mexico","CUCOS","Restoration","Restoration","30x30",4696,2269,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Cacao","Present",1,">10cm","1601","1601","Mexico","CUCOS","Restoration","Restoration","30x30",4697,2269,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Zapote negro","Present",NA,">10cm","1593","1593","Mexico","CUCOS","Restoration","Restoration","30x30",4698,2270,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huarumbo","Present",6,">10cm","1593","1593","Mexico","CUCOS","Restoration","Restoration","30x30",4699,2270,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Huanche","Present",2,">10cm","1451","1451","Mexico","CUCOS","Restoration","Restoration","30x30",4700,2271,"main","Normal_30x30_2","Permanent","0","0","4x4","Y0"
"Tabebuia rosea","Present",10,">10cm","1654","1654-1","Mexico","FONCET","Restoration","Restoration","30x30",4701,2272,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron  a un distanciamiento de 2X2 metros","Y0"
"Chico zapote
Volador
Juizte","Present",8,">10cm","1692","REBITRI-EC-FSG-FONCET","Mexico","FONCET","Restoration","Restoration","30x30",4702,2273,"main","Normal_30x30_2","Permanent","1","0","2x2","Y0"
"Inga paterna","Present",5,">10cm","1693","REBITRI-EC-MHP-FONCET","Mexico","FONCET","Restoration","Restoration","30x30",4703,2274,"main","Normal_30x30_2","Permanent","0","0","2x2","Y0"
"Inga edulis","Present",6,">10cm","1693","REBITRI-EC-MHP-FONCET","Mexico","FONCET","Restoration","Restoration","30x30",4704,2274,"main","Normal_30x30_2","Permanent","0","0","2x2","Y0"
"Aspidosperma cruentum","Present",2,">10cm","1702","REBITRI-M-GCE-FONCET","Mexico","FONCET","Restoration","Restoration","30x30",4705,2275,"main","Normal_30x30_2","Permanent","0","0","2x2","Y0"
"Cecropia obtusifolia",NA,3,NA,"1702","REBITRI-M-GCE-FONCET","Mexico","FONCET","Restoration","Restoration","30x30",4706,2275,"main","Normal_30x30_2","Permanent","0","0","2x2","Y0"
"Terminalia oblonga",NA,2,NA,"1702","REBITRI-M-GCE-FONCET","Mexico","FONCET","Restoration","Restoration","30x30",4707,2275,"main","Normal_30x30_2","Permanent","0","0","2x2","Y0"
"Cordia alliodora","Present",1,">10cm","1674","REBITRI-OP-DVR-FONCET","Mexico","FONCET","Restoration","Restoration","30x30",4708,2277,"main","Normal_30x30_2","Permanent","0","0","4 X 4","Y0"
"Gliricidia Sepium","Present",3,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4709,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Inga vera","Present",6,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4710,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Persea Americana","Present",3,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4711,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Zanthoxylum rhoifolium","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4712,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Cedrela odorata","Present",2,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4713,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Inga vera","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4714,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Hibiscus elatus","Present",3,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4715,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Copania dentata","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4716,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Palo de copal","Present",3,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4717,2295,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Gliricidia Sepium","Present",6,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4718,2296,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Quercus xalapensis","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4719,2296,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Dendropanax Sp.","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4720,2296,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Pouteria glomerata","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4721,2296,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Inga vera","Present",2,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4722,2296,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Cedrela odorata","Present",3,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4723,2297,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Inga vera","Present",2,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4724,2297,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Dendropanax Sp.","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4725,2297,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Palo de hormiga","Present",2,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4726,2297,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Spondias mombin, S.","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4727,2297,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Gliricidia Sepium","Present",2,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4728,2297,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Inga vera","Present",4,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4729,2298,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Gliricidia Sepium","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4730,2298,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Annona squamosa","Present",2,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4731,2298,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Diphysa americana","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4732,2298,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Cedrela odorata","Present",1,">10cm","1302","1302_1","Mexico","UCIRI","Restoration","Restoration","30x30",4733,2298,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Inga vera","Present",2,">10cm","1302","1302_2","Mexico","UCIRI","Restoration","Restoration","30x30",4734,2299,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
"Zanthoxylum rhoifolium","Present",2,">10cm","1302","1302_2","Mexico","UCIRI","Restoration","Restoration","30x30",4735,2299,"main","Normal_30x30_2","Permanent","0","0","Los árboles se sembraron con una separación de 2 m por 2 m","Y0"
